Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,FindMinimumInRotatedSortedArrayTest,testFindMinDuplicate,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,FirstMissingPositiveTest,testFirstMissingPositive2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,FirstMissingPositiveTest,testFirstMissingPositive1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,JumpGameTest,testJumpGame8,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,JumpGameTest,testJumpGame7,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,JumpGameTest,testJumpGame6,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,JumpGameTest,testJumpGame5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,JumpGameTest,testJumpGame4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,JumpGameTest,testJumpGame3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,JumpGameTest,testJumpGame2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,JumpGameTest,testJumpGame1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex0000,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex000,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex00,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex0,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex6,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex7,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex8,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex9,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex10,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex11,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex12,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex13,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex14,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex15,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex16,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex17,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex18,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex19,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex20,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex21,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex22,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex23,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex24,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex25,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex26,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex27,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex28,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex29,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testFindMinIndex30,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testKthSelection2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,MedianOfTwoSortedArraysTest,testKthSelection1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,RotateArrayTest,testRotateArray8,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,RotateArrayTest,testRotateArray7,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,RotateArrayTest,testRotateArray6,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,RotateArrayTest,testRotateArray5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,RotateArrayTest,testRotateArray4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,RotateArrayTest,testRotateArray3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,RotateArrayTest,testRotateArray2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,RotateArrayTest,testRotateArray1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.array,SortColorsTest,testSortColors1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.binary,AddBinaryTest,testAddBinary1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.binary,ReverseBitsTest,testReverseBits1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.geometry,TheSkylineProblemTest,testMaxPoints1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.geometry,TheSkylineProblemTest,testMaxPoints2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.geometry,TheSkylineProblemTest,testMaxPoints3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.geometry,TheSkylineProblemTest,testMaxPoints4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.geometry,TheSkylineProblemTest,testMaxPoints5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.iteration,ClimbingStairsTest,testClimbingStairs1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.iteration,ClimbingStairsTest,testClimbingStairs2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.iteration,ClimbingStairsTest,testClimbingStairs3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.iteration,CountAndSayTest,testCountAndSay1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.iteration,PalindromeNumberTest,testPalindromeNumber5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.iteration,PalindromeNumberTest,testPalindromeNumber4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.iteration,PalindromeNumberTest,testPalindromeNumber3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.iteration,PalindromeNumberTest,testPalindromeNumber2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.iteration,PalindromeNumberTest,testPalindromeNumber1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.list,MergeTwoSortedListsTest,testDeleteDuplicates1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.list,RemoveDuplicatesSortedListTest,testDeleteDuplicates1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.list,RemoveDuplicatesSortedListTest,testDeleteDuplicates2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.list,RemoveDuplicatesSortedListTest,testDeleteAllDuplicates1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.math,PowXNTest,testPowXN1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.matrix,RotateImageTest,testWordSearch1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.matrix,SearchA2DMatrixTest,testWordSearch1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.matrix,SearchA2DMatrixTest,testWordSearch2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.matrix,SearchA2DMatrixTest,testBinarySearch1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.matrix,SearchA2DMatrixTest,testBinarySearch2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.matrix,SearchA2DMatrixTest,testBinarySearch3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.matrix,SearchA2DMatrixTest,testBinarySearch4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.matrix,SearchA2DMatrixTest,testBinarySearch5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.matrix,SearchA2DMatrixTest,testBinarySearch6,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.permutation,PermutationsTest,testPermutation6,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.permutation,PermutationsTest,testPermutation5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.permutation,PermutationsTest,testPermutation4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.permutation,PermutationsTest,testPermutation3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.permutation,PermutationsTest,testPermutation2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.permutation,PermutationsTest,testPermutation1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,CalculatorTest,testCalculate24,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,CalculatorTest,testCalculate23,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,CalculatorTest,testCalculate22,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,CalculatorTest,testCalculate21,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,CalculatorTest,testCalculate5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,CalculatorTest,testCalculate4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,CalculatorTest,testCalculate3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,CalculatorTest,testCalculate2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,CalculatorTest,testCalculate1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,CompareVersionNumbersTest,testCompareVersionNumbers2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,CompareVersionNumbersTest,testCompareVersionNumbers1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,ContainerWithMostWaterTest,testContainerWithMostWater1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,DivideTwoIntegersTest,testDivideTwoIntegers5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,DivideTwoIntegersTest,testDivideTwoIntegers4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,DivideTwoIntegersTest,testDivideTwoIntegers3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,DivideTwoIntegersTest,testDivideTwoIntegers2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,DivideTwoIntegersTest,testDivideTwoIntegers1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,DungeonGameTest,testDungeonGame11,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,DungeonGameTest,testDungeonGame10,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,DungeonGameTest,testDungeonGame9,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,DungeonGameTest,testDungeonGame8,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,DungeonGameTest,testDungeonGame7,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,DungeonGameTest,testDungeonGame6,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,DungeonGameTest,testDungeonGame5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,DungeonGameTest,testDungeonGame4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,DungeonGameTest,testDungeonGame3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,DungeonGameTest,testDungeonGame2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,DungeonGameTest,testDungeonGame1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,ExcelSheetTest,testExcelSheetColumnTitle6,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,ExcelSheetTest,testExcelSheetColumnTitle5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,ExcelSheetTest,testExcelSheetColumnTitle4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,ExcelSheetTest,testExcelSheetColumnTitle3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,ExcelSheetTest,testExcelSheetColumnTitle2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,ExcelSheetTest,testExcelSheetColumnTitle1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,FactorialTrailingZeroesTest,testFactorialTrailingZeroes1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,FindPeakElementTest,testFindPeakElement2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,FindPeakElementTest,testFindPeakElement1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,FractionToRecurringDecimalTest,testFractionToRecurringDecimal7,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,FractionToRecurringDecimalTest,testFractionToRecurringDecimal6,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,FractionToRecurringDecimalTest,testFractionToRecurringDecimal5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,FractionToRecurringDecimalTest,testFractionToRecurringDecimal4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,FractionToRecurringDecimalTest,testFractionToRecurringDecimal3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,FractionToRecurringDecimalTest,testFractionToRecurringDecimal2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,FractionToRecurringDecimalTest,testFractionToRecurringDecimal1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,HouseRobberTest,testHouseRobber2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,HouseRobberTest,testHouseRobber1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,IntervalsTest,testMerge1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates0,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates3,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates4,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates4prime,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates6,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates7,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates8,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates9,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates10,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates11,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates12,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates13,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates14,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
MagIciaNGTAO_leetcode,org.mingtaoz.leetcode.puzzle,LargestRectangleInHistogramTest,testDeleteDuplicates15,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
